Season,Player,Team,Class,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS,K%,BB%,K:BB,ISO,BABIP,wOBA,wRC,wRAA,wRC+,GB%,LD%,FB%,PU%,HR/FB%
2023,Nico Baumbach,Little Rock,SO,3B,0.372,0.453,0.643,1.097,52,236,199,43,74,10,1,14,51.0,6,27,27,3,3,11.4%,11.4%,1.0,0.271,0.37,0.48,57,20,152,46.3%,23.4%,30.3%,2.9%,26.4%
2023,Nik McClaughry,Arizona,SR,SS,0.325,0.429,0.467,0.896,58,290,240,71,78,12,5,4,39.0,11,35,36,7,3,12.4%,12.1%,1.02,0.142,0.365,0.415,55,9,120,45.6%,18.0%,36.4%,8.3%,5.3%
2023,Niko Amory,Marist,GR,C,0.278,0.367,0.443,0.811,49,215,176,31,49,5,0,8,37.0,3,27,45,5,0,20.9%,12.6%,1.66,0.165,0.311,0.365,33,-1,96,37.1%,20.5%,42.4%,2.3%,14.3%
2023,Nikoh Mitchell,Fresno State,SR,CF,0.281,0.356,0.454,0.81,47,210,185,38,52,5,3,7,26.0,9,13,41,7,2,19.5%,6.2%,3.15,0.173,0.326,0.37,33,-1,98,45.2%,15.6%,39.3%,9.6%,13.2%
2023,Noah Argenta,Central Arkansas,SR,C,0.192,0.31,0.3,0.61,43,163,130,21,25,5,0,3,18.0,8,15,40,7,0,24.5%,9.2%,2.66,0.108,0.247,0.295,16,-10,62,34.8%,20.2%,44.9%,10.1%,7.5%
2023,Noah Brewer,Little Rock,JR,1B,0.301,0.385,0.417,0.801,46,182,156,31,47,15,0,1,20.0,10,13,46,1,0,25.3%,7.1%,3.56,0.115,0.411,0.374,29,0,100,45.0%,21.6%,33.3%,5.4%,2.7%
2023,Noah Fisher,Northern Kentucky,GR,SS,0.343,0.502,0.716,1.218,54,269,204,66,70,15,2,19,68.0,12,53,60,4,3,22.3%,19.7%,1.13,0.373,0.408,0.524,74,32,174,32.6%,20.6%,46.8%,5.0%,28.8%
2023,Noah Ledford,Georgia Southern,SR,1B,0.241,0.405,0.523,0.928,55,259,195,43,47,10,0,15,61.0,5,53,59,1,0,22.8%,20.5%,1.11,0.282,0.252,0.408,48,7,117,47.1%,10.7%,42.1%,6.4%,25.4%
2023,Noah Levin,George Washington,GR,2B,0.258,0.349,0.361,0.71,54,230,194,29,50,5,0,5,32.0,2,28,33,2,0,14.3%,12.2%,1.17,0.103,0.28,0.332,29,-7,80,44.5%,18.3%,37.2%,4.9%,8.2%
2023,Noah Lucier,Fairfield,GR,SS,0.368,0.431,0.485,0.916,55,270,231,62,85,14,2,3,43.0,4,26,42,9,3,15.6%,9.6%,1.63,0.117,0.427,0.418,52,10,122,43.8%,24.0%,32.3%,1.6%,4.8%
2023,Noah Martinez,Pittsburgh,SR,1B,0.301,0.438,0.553,0.992,55,260,206,52,62,13,0,13,53.0,2,50,41,2,0,15.8%,19.2%,0.82,0.252,0.318,0.442,55,14,134,39.8%,19.9%,40.4%,6.0%,19.4%
2023,Noah Mitchell,The Citadel,SR,1B,0.308,0.381,0.508,0.889,53,224,195,32,60,16,4,5,44.0,2,23,36,5,0,16.1%,10.3%,1.56,0.2,0.35,0.399,40,5,113,37.1%,17.0%,45.9%,11.9%,6.8%
2023,Noah Rivera,Hartford,GR,1B,0.299,0.39,0.403,0.793,37,159,134,13,40,8,0,2,18.0,13,9,27,3,2,17.0%,5.7%,2.98,0.104,0.352,0.372,25,0,100,34.5%,24.5%,40.9%,11.8%,4.4%
2023,Noah Sudyka,UC San Diego,JR,SS,0.215,0.336,0.364,0.699,43,155,121,20,26,8,5,0,27.0,4,20,43,4,0,27.7%,12.9%,2.15,0.149,0.317,0.33,19,-5,79,37.0%,17.3%,45.7%,6.2%,0.0%
2023,Nolan Ackerman,Southeast Missouri State,JR,C,0.196,0.268,0.239,0.507,42,160,138,14,27,6,0,0,10.0,2,12,27,0,0,16.9%,7.5%,2.25,0.043,0.241,0.244,9,-16,37,48.6%,18.3%,33.0%,6.4%,0.0%
2023,Nolan Brown,Stephen F. Austin,FR,3B,0.276,0.359,0.407,0.766,45,168,145,28,40,10,0,3,24.0,8,12,59,1,2,35.1%,7.1%,4.94,0.131,0.435,0.356,24,-2,92,37.2%,18.6%,44.2%,9.3%,7.9%
2023,Nolan Clifford,Creighton,JR,SS,0.263,0.372,0.377,0.749,47,209,167,27,44,8,1,3,26.0,3,27,40,3,6,19.1%,12.9%,1.48,0.114,0.325,0.354,30,-3,90,45.7%,20.2%,34.1%,4.7%,6.8%
2023,Nolan Sailors,Creighton,SO,CF,0.271,0.366,0.443,0.808,49,230,192,42,52,15,3,4,31.0,9,22,54,11,4,23.5%,9.6%,2.45,0.172,0.348,0.37,36,-1,98,43.2%,15.8%,41.0%,2.9%,7.0%
2023,Nolan Schanuel,Florida Atlantic,JR,1B,0.447,0.615,0.868,1.483,59,289,197,70,88,18,4,19,64.0,18,71,14,14,1,4.8%,24.6%,0.2,0.421,0.416,0.617,101,55,220,39.1%,22.8%,38.0%,6.5%,27.1%
2023,Nolan Schubart,Oklahoma State,FR,LF,0.338,0.451,0.667,1.117,61,264,216,55,73,20,0,17,74.0,3,43,75,1,0,28.4%,16.3%,1.74,0.329,0.444,0.487,65,23,156,32.9%,23.1%,44.1%,2.8%,27.0%
2023,Nolan Tichy,Massachusetts,JR,LF,0.326,0.377,0.575,0.952,48,212,193,29,63,12,0,12,46.0,2,15,40,3,1,18.9%,7.1%,2.66,0.249,0.357,0.421,42,8,123,45.5%,13.0%,41.6%,7.8%,18.8%
2023,Nolan Tucker,Valparaiso,SO,2B,0.298,0.406,0.415,0.821,47,224,188,39,56,8,1,4,24.0,6,29,32,4,2,14.3%,12.9%,1.11,0.117,0.34,0.386,38,2,106,46.2%,23.7%,30.1%,6.4%,8.5%
2023,Nolan Wilson,Nevada,JR,DH,0.288,0.342,0.459,0.801,49,225,205,36,59,17,3,4,29.0,5,13,54,0,0,24.0%,5.8%,4.14,0.171,0.369,0.364,34,-2,95,42.9%,23.7%,33.3%,3.8%,7.7%
2023,Nolen Hester,Texas Tech,SR,LF,0.361,0.525,0.466,0.991,60,301,219,56,79,17,0,2,35.0,16,61,27,4,1,9.0%,20.3%,0.44,0.105,0.403,0.47,71,23,148,44.4%,22.8%,32.8%,3.2%,3.2%
2023,Nu’u Contrades,Arizona State,FR,3B,0.309,0.341,0.484,0.824,53,232,217,40,67,10,2,8,40.0,3,9,51,9,3,22.0%,3.9%,5.64,0.175,0.366,0.369,36,-1,98,43.4%,19.9%,36.7%,9.6%,13.1%
2023,O'Neill Burgos,Southern,SR,1B,0.294,0.427,0.559,0.986,50,225,177,40,52,8,0,13,58.0,6,38,38,1,4,16.9%,16.9%,1.0,0.266,0.3,0.435,47,11,130,34.7%,18.1%,47.2%,9.0%,19.1%
2023,Ole Arntson,SIU Edwardsville,SR,1B,0.24,0.289,0.335,0.624,48,196,179,17,43,6,1,3,25.0,0,13,42,0,0,21.4%,6.6%,3.24,0.095,0.294,0.289,18,-13,59,41.9%,18.4%,39.7%,8.8%,5.6%
2023,Oscar Murray,Seton Hall,JR,RF,0.319,0.451,0.518,0.97,50,207,166,42,53,11,2,6,29.0,10,30,40,9,0,19.3%,14.5%,1.33,0.199,0.392,0.445,44,12,135,38.4%,20.0%,41.6%,5.6%,11.5%
2023,Owen Ayers,Marshall,JR,1B,0.283,0.368,0.491,0.858,53,242,212,40,60,23,0,7,34.0,3,26,37,1,1,15.3%,10.7%,1.43,0.208,0.314,0.388,41,3,107,36.4%,18.2%,45.5%,7.4%,8.8%
2023,Owen Carapellotti,Georgetown,SO,C,0.289,0.38,0.556,0.936,57,263,225,53,65,8,2,16,44.0,11,24,41,0,0,15.6%,9.1%,1.71,0.267,0.287,0.413,50,8,120,33.7%,19.8%,46.5%,6.4%,18.4%
2023,Owen Cobb,Stanford,SR,SS,0.324,0.368,0.471,0.839,56,236,210,36,68,7,3,6,32.0,4,13,36,8,3,15.3%,5.5%,2.78,0.148,0.36,0.379,39,1,103,37.1%,20.6%,42.4%,13.5%,8.3%
2023,Owen Jackson,Toledo,SO,DH,0.236,0.355,0.512,0.868,53,242,203,36,48,8,0,16,42.0,3,35,68,1,0,28.1%,14.5%,1.94,0.276,0.267,0.386,41,3,107,34.1%,13.3%,52.6%,9.6%,22.5%
2023,Owen McElfatrick,Northwestern,FR,SS,0.19,0.301,0.323,0.624,45,188,158,25,30,9,0,4,17.0,5,21,46,4,3,24.5%,11.2%,2.19,0.133,0.236,0.297,19,-11,63,39.4%,10.1%,50.5%,9.2%,7.3%
2023,Owen Silliman,Albany,FR,LF,0.185,0.26,0.241,0.501,35,124,108,12,20,1,1,1,17.0,0,12,40,3,1,32.3%,9.7%,3.33,0.056,0.271,0.242,7,-13,35,44.9%,23.2%,31.9%,7.2%,4.5%
2023,Ozzie Pratt,BYU,SO,SS,0.305,0.409,0.465,0.874,45,220,187,40,57,14,2,4,25.0,3,30,40,4,5,18.2%,13.6%,1.34,0.16,0.371,0.403,40,5,115,40.7%,22.1%,37.2%,7.6%,7.4%
2023,Padraig O'Shaughnessy,Youngstown State,,DH,0.274,0.382,0.487,0.869,55,241,197,35,54,13,1,9,53.0,2,36,32,0,1,13.3%,14.9%,0.89,0.213,0.278,0.391,42,3,109,37.3%,15.4%,47.3%,11.2%,11.3%
2023,Parker Coddou,Nicholls,JR,SS,0.291,0.354,0.474,0.828,55,267,234,39,68,13,6,6,35.0,3,22,58,8,2,21.7%,8.2%,2.65,0.184,0.356,0.374,43,0,100,36.6%,15.1%,48.3%,3.5%,7.2%
2023,Parker Nolan,NC State,GR,CF,0.288,0.376,0.555,0.931,49,170,146,40,42,9,0,10,31.0,1,21,41,3,0,24.1%,12.4%,1.94,0.267,0.33,0.411,32,5,119,31.7%,19.8%,48.5%,12.9%,20.4%
2023,Parker Noland,Vanderbilt,SR,1B,0.277,0.367,0.455,0.822,61,267,231,36,64,12,1,9,39.0,6,27,57,0,1,21.3%,10.1%,2.11,0.177,0.333,0.374,43,0,100,47.9%,16.6%,35.5%,5.3%,15.0%
2023,Parker Rowland,Arkansas,JR,C,0.182,0.293,0.238,0.531,46,168,143,21,26,2,0,2,19.0,2,21,57,0,1,33.9%,12.5%,2.71,0.056,0.282,0.264,12,-14,47,38.8%,25.9%,35.3%,5.9%,6.7%
2023,Parker Schmidt,Utah Tech,JR,LF,0.313,0.405,0.544,0.949,44,177,147,31,46,9,2,7,25.0,4,20,38,8,1,21.5%,11.3%,1.9,0.231,0.375,0.425,35,7,125,41.8%,20.0%,38.2%,5.5%,16.7%
2023,Parks Bouck,Lipscomb,SO,2B,0.265,0.376,0.42,0.796,55,221,181,36,48,7,0,7,27.0,7,27,35,9,1,15.8%,12.2%,1.3,0.155,0.289,0.367,34,-1,97,41.8%,11.3%,46.8%,11.3%,10.6%
2023,Parks Harber,Georgia,JR,3B,0.283,0.342,0.575,0.917,53,234,212,42,60,8,0,18,58.0,2,18,57,1,0,24.4%,7.7%,3.17,0.292,0.302,0.398,42,5,112,34.0%,17.9%,48.1%,8.3%,24.0%
2023,Pascanel Ferreras,Western Carolina,JR,SS,0.325,0.435,0.574,1.009,54,255,209,51,68,16,0,12,53.0,10,33,34,2,1,13.3%,12.9%,1.03,0.249,0.337,0.449,56,15,137,43.3%,18.5%,38.2%,10.7%,17.6%
2023,Pat Clohisy,Saint Louis,SO,RF,0.332,0.438,0.546,0.984,55,281,229,59,76,13,3,10,56.0,7,40,37,24,1,13.2%,14.2%,0.93,0.214,0.353,0.438,59,14,132,42.8%,15.5%,41.8%,3.6%,12.3%
2023,Pat D'Amico,Seton Hall,SO,3B,0.284,0.378,0.432,0.81,45,197,169,24,48,11,1,4,29.0,1,25,39,2,0,19.8%,12.7%,1.56,0.148,0.346,0.375,32,0,101,48.9%,15.3%,35.9%,3.8%,8.5%
2023,Patrick Hackworth,UC San Diego,SO,LF,0.323,0.453,0.41,0.863,47,206,161,39,52,9,1,1,15.0,14,26,25,6,3,12.1%,12.6%,0.96,0.087,0.372,0.412,39,6,119,51.1%,19.0%,29.9%,3.6%,2.4%
2023,Patrick Matthews,High Point,JR,DH,0.289,0.409,0.329,0.738,47,191,152,32,44,6,0,0,15.0,10,22,28,10,2,14.7%,11.5%,1.28,0.039,0.349,0.359,28,-2,93,50.8%,23.8%,25.4%,2.5%,0.0%
2023,Patrick Mills,Utah Valley,SR,CF,0.3,0.424,0.551,0.974,55,255,207,49,62,16,3,10,39.0,7,39,54,10,2,21.2%,15.3%,1.39,0.251,0.359,0.437,53,13,132,39.6%,13.6%,46.8%,6.5%,13.9%
2023,Patrick Roche,Boston College,JR,2B,0.294,0.403,0.398,0.801,56,244,201,39,59,12,0,3,38.0,12,27,34,5,1,13.9%,11.1%,1.25,0.104,0.335,0.379,40,1,103,43.7%,19.2%,37.1%,3.0%,4.8%
2023,Paul Cooke,Villanova,GR,LF,0.211,0.338,0.268,0.606,42,151,123,22,26,4,0,1,12.0,5,19,39,5,2,25.8%,12.6%,2.05,0.057,0.298,0.302,16,-8,65,34.7%,22.7%,42.7%,8.0%,3.1%
2023,Paul Moore,Radford,SR,RF,0.248,0.333,0.398,0.732,44,153,133,22,33,8,0,4,20.0,5,13,49,5,1,32.0%,8.5%,3.76,0.15,0.354,0.338,20,-4,83,32.9%,14.1%,52.9%,11.8%,8.9%
2023,Paul Myro IV,UNLV,SO,SS,0.276,0.395,0.442,0.837,51,221,181,35,50,8,2,6,43.0,8,29,53,3,2,24.0%,13.1%,1.83,0.166,0.355,0.388,38,3,107,40.3%,21.7%,38.0%,8.5%,12.2%
2023,Paul Orbon,St. John’s,JR,LF,0.338,0.433,0.504,0.937,40,160,133,24,45,11,1,3,33.0,10,13,37,6,4,23.1%,8.1%,2.85,0.165,0.447,0.43,33,7,128,44.1%,21.5%,34.4%,5.4%,9.4%
2023,Paul Toetz,Purdue,JR,2B,0.335,0.425,0.579,1.004,53,229,197,43,66,14,2,10,53.0,6,25,42,2,1,18.3%,10.9%,1.68,0.244,0.386,0.449,50,13,137,44.8%,18.8%,36.4%,4.5%,17.9%
2023,Paxton Tomaini,Dayton,JR,2B,0.249,0.368,0.401,0.769,58,244,197,33,49,9,0,7,33.0,7,33,47,6,4,19.3%,13.5%,1.43,0.152,0.284,0.358,36,-3,92,32.7%,18.4%,49.0%,9.5%,9.7%
2023,Payton Eeles,Coastal Carolina,GR,2B,0.374,0.5,0.492,0.992,63,319,246,74,92,17,0,4,43.0,20,45,34,42,6,10.7%,14.1%,0.76,0.118,0.417,0.462,73,22,144,52.7%,18.5%,28.8%,5.4%,6.8%
2023,Payton Green,NC State,SO,SS,0.274,0.35,0.476,0.826,55,235,208,39,57,12,0,10,45.0,4,21,51,9,3,21.7%,8.9%,2.44,0.202,0.318,0.373,37,0,100,38.1%,18.7%,43.2%,12.9%,14.9%
2023,Payton Harden,McNeese,SR,CF,0.277,0.375,0.388,0.763,57,267,224,43,62,8,4,3,28.0,3,34,52,25,4,19.5%,12.7%,1.54,0.112,0.343,0.358,39,-3,93,54.1%,12.2%,33.7%,5.2%,5.2%
2023,Payton Tolle,Wichita State,SO,DH,0.311,0.361,0.538,0.898,52,233,212,32,66,9,0,13,50.0,0,18,53,1,3,22.7%,7.7%,2.95,0.226,0.356,0.393,41,4,110,45.7%,22.2%,32.1%,6.8%,25.0%
2023,Pete Capobianco,Gardner-Webb,JR,SS,0.219,0.352,0.476,0.828,55,230,187,39,41,8,2,12,34.0,9,31,57,9,1,24.8%,13.5%,1.84,0.257,0.24,0.372,36,0,99,29.5%,16.3%,54.3%,9.3%,17.1%
2023,Pete Ciuffreda,Lafayette,SR,RF,0.265,0.397,0.497,0.895,52,234,189,39,50,5,0,13,29.0,6,37,43,11,2,18.4%,15.8%,1.16,0.233,0.274,0.4,42,5,113,42.6%,14.9%,42.6%,11.5%,20.6%
2023,Pete Durocher,Manhattan,SR,CF,0.335,0.388,0.527,0.915,55,263,239,44,80,16,3,8,50.0,1,21,34,20,4,12.9%,8.0%,1.61,0.192,0.362,0.411,50,8,119,33.7%,21.3%,45.0%,9.4%,8.8%
2023,Peter Brookshaw,North Dakota State,SR,SS,0.308,0.4,0.565,0.965,53,251,214,51,66,14,1,13,40.0,4,30,39,12,2,15.5%,12.0%,1.29,0.257,0.323,0.429,51,11,127,40.3%,14.8%,44.9%,7.4%,16.5%
2023,Peter Burns,Boston College,GR,C,0.249,0.409,0.337,0.746,50,222,169,36,42,6,0,3,24.0,9,39,25,4,1,11.3%,17.6%,0.64,0.089,0.271,0.362,33,-2,95,44.4%,16.0%,39.6%,8.3%,5.3%
2023,Peter DeMaria,Fordham,GR,1B,0.292,0.417,0.538,0.955,50,216,171,36,50,9,0,11,41.0,17,23,43,0,0,19.9%,10.6%,1.88,0.246,0.32,0.425,43,9,126,39.8%,13.5%,46.6%,12.0%,17.7%
2023,Peter Messervy,Harvard,JR,CF,0.28,0.378,0.395,0.773,41,187,157,30,44,16,1,0,19.0,2,24,37,4,1,19.8%,12.8%,1.55,0.115,0.361,0.364,28,-1,96,44.6%,16.5%,38.8%,5.0%,0.0%
2023,Peter O'Toole,Dartmouth,SR,2B,0.243,0.331,0.374,0.705,33,133,115,10,28,10,1,1,13.0,3,13,33,3,3,24.8%,9.8%,2.53,0.13,0.325,0.33,17,-5,79,32.5%,22.9%,44.6%,7.2%,2.7%
2023,Peter Serruto,Indiana,SR,C,0.265,0.32,0.349,0.67,52,191,166,22,44,5,0,3,18.0,0,14,40,0,0,20.9%,7.3%,2.86,0.084,0.331,0.312,21,-9,70,38.4%,29.6%,32.0%,8.0%,7.5%
2023,Peyton Back,Bellarmine,SR,2B,0.289,0.316,0.358,0.675,47,196,187,23,54,7,0,2,22.0,2,6,33,2,3,16.8%,3.1%,5.42,0.07,0.34,0.312,22,-9,70,47.1%,21.6%,31.4%,10.5%,4.2%
2023,Peyton Chatagnier,Ole Miss,SR,2B,0.261,0.343,0.483,0.826,51,201,176,32,46,7,1,10,26.0,1,22,41,2,2,20.4%,10.9%,1.87,0.222,0.283,0.37,31,-1,98,25.9%,22.2%,51.9%,14.8%,14.3%
2023,Peyton Lane,Northern Kentucky,JR,LF,0.217,0.339,0.341,0.68,47,166,138,23,30,11,0,2,16.0,10,16,40,3,0,24.1%,9.6%,2.51,0.123,0.289,0.327,20,-6,77,32.7%,18.4%,49.0%,15.3%,4.2%
2023,Peyton Leeper,Southeast Missouri State,JR,SS,0.291,0.437,0.525,0.962,55,233,179,47,52,11,2,9,38.0,12,36,28,7,1,12.0%,15.5%,0.77,0.235,0.299,0.437,49,12,131,32.5%,18.5%,49.0%,7.9%,12.2%
2023,Peyton Lewis,Texas State,SR,C,0.238,0.384,0.301,0.685,46,179,143,28,34,6,0,1,12.0,10,24,36,0,0,20.1%,13.4%,1.5,0.063,0.311,0.342,24,-4,85,41.9%,20.0%,38.1%,8.6%,2.5%
2023,Peyton Miller,Pacific,FR,2B,0.304,0.377,0.338,0.715,41,170,148,19,45,5,0,0,16.0,7,11,24,2,2,14.1%,6.5%,2.17,0.034,0.36,0.343,23,-4,85,54.6%,26.9%,18.5%,4.2%,0.0%
2023,Peyton Mills,Tennessee Tech,SR,3B,0.264,0.38,0.575,0.956,55,255,212,44,56,13,1,17,60.0,8,33,70,0,0,27.5%,12.9%,2.13,0.311,0.307,0.421,50,9,123,33.1%,16.2%,50.7%,9.2%,23.6%
2023,Peyton Parker,Stephen F. Austin,JR,3B,0.351,0.436,0.539,0.975,39,188,154,36,54,9,1,6,36.0,10,18,22,10,1,11.7%,9.6%,1.22,0.188,0.364,0.437,39,9,131,41.2%,15.4%,43.4%,9.6%,10.2%
2023,Peyton Powell,Texas,JR,3B,0.339,0.431,0.548,0.979,63,269,230,52,78,16,1,10,46.0,1,37,42,2,1,15.6%,13.8%,1.13,0.209,0.38,0.441,57,14,134,46.0%,18.2%,35.8%,2.1%,14.9%
2023,Peyton Schulze,California,SO,1B,0.252,0.316,0.408,0.724,51,228,206,27,52,11,0,7,39.0,2,18,59,1,0,25.9%,7.9%,3.28,0.155,0.317,0.33,29,-8,79,45.3%,14.9%,39.9%,8.1%,11.9%
2023,Phil Stahl,Monmouth,SR,DH,0.342,0.427,0.466,0.893,45,199,161,22,55,5,0,5,38.0,1,29,26,0,1,13.1%,14.6%,0.9,0.124,0.362,0.404,36,5,115,31.9%,29.8%,38.3%,6.4%,9.3%
2023,Philip Matulia,Louisiana Tech,SR,RF,0.233,0.354,0.543,0.897,57,264,219,44,51,9,1,19,48.0,11,31,57,4,0,21.6%,11.7%,1.85,0.311,0.221,0.393,46,4,110,34.1%,15.2%,50.6%,9.1%,22.9%
2023,Phillip Glasser,Indiana,SR,SS,0.357,0.444,0.515,0.959,63,315,266,70,95,19,1,7,48.0,9,36,30,14,3,9.5%,11.4%,0.83,0.158,0.378,0.438,66,16,132,51.3%,23.1%,25.6%,3.4%,11.5%
2023,Pier-Olivier Boucher,Southern Illinois,SR,LF,0.335,0.415,0.619,1.033,57,270,236,46,79,11,4,16,43.0,11,22,49,19,3,18.1%,8.1%,2.23,0.284,0.366,0.454,60,17,140,45.4%,18.9%,35.7%,5.9%,24.2%
2023,Pierce Bennett,Wake Forest,JR,RF,0.353,0.431,0.523,0.954,60,279,235,60,83,19,0,7,65.0,7,28,21,1,0,7.5%,10.0%,0.75,0.17,0.36,0.432,57,13,129,35.5%,25.1%,39.3%,10.0%,8.4%
2023,Pierce Gallo,Rice,JR,2B,0.283,0.362,0.366,0.728,54,237,205,27,58,9,1,2,13.0,3,23,47,4,2,19.8%,9.7%,2.04,0.083,0.357,0.344,32,-5,86,47.4%,24.4%,28.2%,7.7%,4.5%
2023,Poncho Ruiz,San Diego State,JR,C,0.276,0.353,0.443,0.796,52,218,192,36,53,9,1,7,41.0,8,16,36,2,2,16.5%,7.3%,2.26,0.167,0.305,0.364,33,-2,95,48.1%,20.3%,31.6%,9.5%,14.0%
2023,Porter Brown,Texas,JR,LF,0.322,0.424,0.542,0.966,64,284,236,46,76,14,1,12,59.0,4,40,55,11,4,19.4%,14.1%,1.38,0.22,0.372,0.431,58,13,128,50.0%,11.0%,39.0%,3.8%,16.9%
2023,Preston Ford,Tennessee Tech,JR,LF,0.312,0.372,0.439,0.811,50,207,189,23,59,6,0,6,25.0,2,16,28,1,0,13.5%,7.7%,1.75,0.127,0.342,0.373,33,0,100,44.4%,19.4%,36.3%,8.1%,10.3%
2023,Quinn McDaniel,Maine,JR,2B,0.363,0.518,0.7,1.218,52,257,190,76,69,14,1,16,45.0,6,58,44,29,5,17.1%,22.6%,0.76,0.337,0.398,0.526,72,31,175,26.2%,19.3%,54.5%,9.7%,20.3%
2023,Quintt Landis,Pepperdine,SR,C,0.305,0.435,0.417,0.852,44,194,151,33,46,12,1,1,28.0,14,24,18,4,1,9.3%,12.4%,0.75,0.113,0.331,0.404,35,5,115,40.4%,23.5%,36.0%,8.8%,2.0%
2023,RJ Austin,Vanderbilt,FR,2B,0.257,0.351,0.39,0.741,62,280,241,40,62,11,0,7,43.0,7,29,48,4,3,17.1%,10.4%,1.64,0.133,0.293,0.344,38,-6,86,47.9%,13.5%,39.1%,9.4%,9.3%
2023,RJ Jimerson,Memphis,FR,RF,0.235,0.341,0.338,0.68,43,164,136,19,32,8,0,2,18.0,3,21,47,3,1,28.7%,12.8%,2.24,0.103,0.33,0.323,20,-6,75,40.7%,20.9%,38.5%,8.8%,5.7%
2023,RJ Schreck,Vanderbilt,SR,RF,0.306,0.454,0.588,1.042,62,292,216,53,66,15,2,14,59.0,18,48,32,6,2,11.0%,16.4%,0.67,0.282,0.291,0.452,64,18,139,30.5%,15.5%,54.0%,11.2%,13.9%
2023,Rafe Perich,Lehigh,SO,3B,0.307,0.349,0.5,0.849,49,215,202,37,62,19,1,6,47.0,1,12,13,3,0,6.0%,5.6%,1.07,0.193,0.306,0.381,35,1,104,55.9%,15.6%,28.5%,3.8%,11.3%
2023,Raider Tello,Iowa,SO,3B,0.315,0.404,0.432,0.836,59,284,241,47,76,14,1,4,50.0,7,31,36,3,1,12.7%,10.9%,1.17,0.116,0.353,0.389,49,3,108,52.9%,19.1%,27.9%,3.9%,7.0%
2023,Ramon Jimenez,Central Connecticut,GR,1B,0.351,0.419,0.607,1.027,47,217,191,36,67,17,4,8,57.0,4,20,35,5,4,16.1%,9.2%,1.75,0.257,0.393,0.453,48,14,139,36.4%,20.5%,43.0%,7.9%,12.3%
2023,Ramses Cordova,Winthrop,SO,SS,0.274,0.286,0.363,0.65,56,238,223,24,61,11,0,3,38.0,1,5,61,3,3,25.6%,2.1%,12.19,0.09,0.354,0.292,23,-15,60,36.5%,22.8%,40.7%,7.8%,4.4%
2023,Randal Diaz,Indiana State,SO,SS,0.297,0.372,0.502,0.874,62,288,249,47,74,15,3,10,36.0,16,16,38,4,1,13.2%,5.6%,2.36,0.205,0.312,0.394,50,5,110,41.8%,16.4%,41.8%,8.9%,11.2%
2023,Randall Hien,Siena,JR,SS,0.206,0.387,0.225,0.612,52,217,160,27,33,1,1,0,15.0,2,47,58,15,3,26.7%,21.7%,1.23,0.019,0.314,0.321,26,-9,74,50.5%,23.7%,25.8%,6.2%,0.0%
2023,Randy Flores,Alabama State,JR,2B,0.329,0.409,0.511,0.92,57,286,237,59,78,10,3,9,53.0,2,37,16,33,8,5.6%,12.9%,0.43,0.181,0.311,0.411,54,8,119,39.6%,18.7%,41.7%,3.9%,9.4%
2023,Raphael Pelletier,Kansas State,SO,C,0.257,0.336,0.383,0.719,56,214,183,30,47,5,0,6,28.0,2,22,45,2,0,21.0%,10.3%,2.04,0.126,0.301,0.332,27,-7,80,34.5%,17.6%,47.9%,6.3%,8.8%
2023,Raphy Rodriguez,Norfolk State,JR,2B,0.242,0.348,0.36,0.707,49,211,178,25,43,7,1,4,17.0,3,27,76,6,2,36.0%,12.8%,2.81,0.118,0.39,0.332,27,-7,80,30.3%,23.2%,46.5%,10.1%,8.7%
2023,Ray Ortiz,New Jersey Tech,JR,SS,0.288,0.382,0.548,0.93,53,241,208,40,60,18,0,12,39.0,4,28,46,7,3,19.1%,11.6%,1.65,0.26,0.318,0.412,46,7,119,30.9%,14.8%,54.3%,8.0%,13.6%
2023,Ray Sass,Brown,SR,2B,0.235,0.336,0.306,0.642,30,117,98,15,23,7,0,0,13.0,3,12,18,6,0,15.4%,10.3%,1.5,0.071,0.288,0.313,13,-6,70,56.4%,11.5%,32.1%,11.5%,0.0%
2023,Rayth Petersen,Illinois-Chicago,JR,RF,0.276,0.375,0.408,0.783,52,234,196,29,54,12,1,4,38.0,4,29,40,4,4,17.1%,12.4%,1.38,0.133,0.323,0.365,36,-2,96,26.6%,25.9%,47.5%,7.6%,5.3%
2023,Reece Anderson,South Dakota State,JR,CF,0.286,0.375,0.416,0.791,51,219,185,36,53,7,1,5,30.0,4,24,42,4,7,19.2%,11.0%,1.75,0.13,0.34,0.366,34,-1,97,48.9%,17.5%,33.6%,7.3%,10.9%
2023,Reece Ewing,Southern Miss,SR,LF,0.247,0.406,0.4,0.806,56,217,170,36,42,11,0,5,31.0,8,38,48,1,1,22.1%,17.5%,1.26,0.153,0.314,0.383,36,2,105,37.4%,17.9%,44.7%,8.1%,9.1%
2023,Reece Woody,George Mason,SO,1B,0.313,0.369,0.411,0.78,53,222,192,33,60,8,1,3,46.0,4,16,33,6,6,14.9%,7.2%,2.07,0.099,0.354,0.357,33,-3,92,45.9%,22.0%,32.1%,5.0%,5.9%
2023,Reed Blaszczyk,Bellarmine,FR,LF,0.276,0.349,0.52,0.869,53,219,196,37,54,13,1,11,35.0,9,13,58,3,4,26.5%,5.9%,4.49,0.245,0.339,0.389,37,3,108,38.4%,17.4%,44.2%,7.2%,18.0%
